type,t,p,v
current,139,7581,99
current,140,7680,99
current,139,7581,99
current,138,7482,100
current,139,7583,101
current,140,7684,101
current,141,7786,102
current,142,7889,103
current,143,7993,104
current,144,8098,105
current,145,8204,106
current,146,8311,107
current,147,8419,108
current,148,8528,109
current,149,8638,110
current,148,8528,109
current,147,8419,108
current,146,8311,107
current,145,8204,106
current,144,8098,105
current,143,7993,104
current,142,7889,103
current,141,7786,102
current,140,7685,102
current,141,7787,102
current,142,7890,103
current,143,7994,104
current,144,8099,105
current,145,8205,106
current,146,8312,107
current,147,8420,108
current,148,8529,109
current,149,8639,110
current,148,8529,109
current,147,8420,108
current,146,8312,107
current,145,8205,106
current,144,8099,105
current,143,7994,104
current,142,7890,103
current,141,7788,103
current,142,7891,103
current,143,7995,104
current,144,8100,105
current,145,8206,106
current,146,8313,107
current,147,8421,108
current,148,8530,109
current,149,8640,110
current,148,8530,109
current,147,8421,108
current,146,8313,107
current,145,8206,106
current,144,8100,105
current,143,7995,104
current,142,7892,104
current,143,7996,104
current,144,8101,105
current,145,8207,106
current,146,8314,107
current,147,8422,108
current,148,8531,109
current,149,8641,110
current,148,8531,109
current,147,8422,108
current,146,8314,107
current,145,8207,106
current,144,8101,105
current,143,7997,105
current,144,8102,105
current,145,8208,106
current,146,8315,107
current,147,8423,108
current,148,8532,109
current,149,8642,110
current,148,8532,109
current,147,8423,108
current,146,8315,107
current,145,8208,106
current,144,8103,106
current,145,8209,106
current,146,8316,107
current,147,8424,108
current,148,8533,109
current,149,8643,110
current,148,8533,109
current,147,8424,108
current,146,8316,107
current,145,8210,107
current,146,8317,107
current,147,8425,108
current,148,8534,109
current,149,8644,110
current,148,8534,109
current,147,8425,108
current,146,8318,108
current,147,8426,108
current,148,8535,109
current,149,8645,110
current,148,8535,109
current,147,8427,109
current,148,8536,109
current,149,8646,110
current,148,8537,110
current,149,8647,110
current,148,8537,110
current,149,8648,111
current,148,8537,110
current,147,8427,109
current,148,8536,109
current,147,8427,109
current,146,8318,108
current,147,8426,108
current,146,8318,108
current,145,8210,107
current,146,8317,107
current,145,8210,107
current,144,8103,106
current,145,8209,106
current,144,8103,106
current,143,7997,105
current,144,8102,105
current,143,7997,105
current,142,7892,104
current,143,7996,104
current,142,7892,104
current,141,7788,103
current,142,7891,103
current,141,7788,103
current,140,7685,102
current,141,7787,102
current,140,7685,102
current,139,7583,101
current,140,7684,101
current,139,7583,101
current,138,7482,100
current,137,7382,100
current,138,7481,99
current,139,7579,98
current,140,7677,98
current,141,7774,97
current,142,7870,96
current,143,7965,95
current,144,8059,94
current,145,8152,93
current,146,8244,92
current,147,8335,91
current,148,8425,90
current,149,8514,89
current,150,8602,88
current,151,8689,87
current,150,8602,88
current,151,8690,88
current,150,8602,88
current,149,8514,89
current,150,8603,89
current,149,8514,89
current,148,8425,90
current,149,8515,90
current,148,8425,90
current,147,8335,91
current,148,8426,91
current,147,8335,91
current,146,8244,92
current,147,8336,92
current,146,8244,92
current,145,8152,93
current,146,8245,93
current,145,8152,93
current,144,8059,94
current,145,8153,94
current,144,8059,94
current,143,7965,95
current,142,7870,96
current,143,7966,96
current,142,7870,96
current,141,7774,97
current,142,7871,97
current,141,7774,97
current,140,7677,98
current,141,7775,98
current,140,7677,98
current,139,7579,98
current,140,7676,97
current,141,7772,96
current,142,7868,96
current,143,7963,95
current,144,8057,94
current,145,8150,93
current,146,8242,92
current,147,8334,92
current,146,8243,93
current,145,8151,94
current,144,8058,95
current,143,7964,96
current,142,7867,95
current,143,7962,95
current,144,8056,94
current,145,8149,93
current,146,8241,92
current,147,8332,91
current,148,8423,91
current,149,8513,90
current,148,8422,90
current,149,8511,89
current,150,8600,89
current,151,8688,88
current,150,8599,88
current,151,8686,87
current,150,8599,88
current,151,8687,88
current,150,8599,88
current,149,8511,89
current,150,8601,90
current,149,8511,89
current,150,8600,89
current,149,8511,89
current,148,8422,90
current,149,8512,90
current,148,8422,90
current,147,8332,91
current,148,8424,92
current,147,8332,91
current,148,8423,91
current,147,8332,91
current,146,8241,92
current,145,8149,93
current,146,8242,93
current,145,8149,93
current,144,8056,94
current,145,8150,94
current,144,8056,94
current,143,7962,95
current,144,8057,95
current,143,7962,95
current,142,7867,95
current,143,7961,94
current,144,8054,93
current,145,8147,93
current,146,8239,92
current,147,8330,91
current,148,8420,90
current,149,8509,89
current,150,8597,88
current,151,8684,87
current,150,8597,88
current,151,8685,88
current,150,8597,88
current,149,8509,89
current,150,8598,89
current,149,8509,89
current,148,8420,90
current,149,8510,90
current,148,8420,90
current,147,8330,91
current,148,8421,91
current,147,8330,91
current,146,8239,92
current,147,8331,92
current,146,8239,92
current,145,8147,93
current,146,8240,93
current,145,8147,93
current,144,8054,93
current,145,8146,92
current,146,8237,91
current,147,8327,90
current,148,8417,90
current,149,8507,90
current,150,8596,89
current,149,8506,89
current,150,8594,88
current,151,8682,88
current,150,8594,88
current,151,8681,87
current,150,8594,88
current,151,8683,89
current,150,8594,88
current,149,8506,89
current,150,8595,89
current,149,8506,89
current,148,8417,90
current,149,8508,91
current,148,8417,90
current,149,8507,90
current,148,8417,90
current,147,8327,90
current,148,8416,89
current,149,8504,88
current,150,8592,88
current,151,8679,87
current,150,8592,88
current,151,8680,88
current,150,8592,88
current,149,8504,88
current,150,8591,87
current,151,8677,86
current,150,8591,87
current,151,8678,87
current,150,8591,87
current,149,8504,88
current,150,8593,89
current,149,8504,88
current,148,8416,89
current,149,8505,89
current,148,8416,89
current,147,8327,90
current,148,8418,91
current,147,8327,90
current,146,8237,91
current,147,8328,91
current,148,8419,91
current,147,8328,91
current,146,8237,91
current,145,8146,92
current,146,8238,92
current,145,8146,92
current,144,8054,93
current,145,8148,94
current,144,8054,93
current,143,7961,94
current,144,8055,94
current,143,7961,94
current,142,7867,95
current,143,7963,96
current,142,7867,95
current,141,7772,96
current,142,7869,97
current,141,7772,96
current,142,7868,96
current,141,7772,96
current,140,7676,97
current,141,7773,97
current,140,7676,97
current,139,7579,98
current,140,7678,99
current,139,7579,98
current,138,7481,99
current,139,7580,99
current,138,7481,99
current,137,7382,100
current,138,7483,101
current,139,7584,101
current,140,7686,102
current,141,7789,103
current,142,7893,104
current,141,7789,103
current,140,7686,102
current,139,7585,102
current,140,7687,102
current,141,7790,103
current,142,7894,104
current,143,7999,105
current,144,8104,105
current,143,7999,105
current,144,8105,106
current,145,8211,106
current,144,8105,106
current,145,8212,107
current,146,8319,107
current,145,8212,107
current,146,8320,108
current,147,8428,108
current,146,8320,108
current,147,8429,109
current,148,8538,109
current,147,8429,109
current,148,8539,110
current,149,8649,110
current,148,8539,110
current,149,8650,111
current,148,8539,110
current,147,8429,109
current,146,8320,108
current,145,8212,107
current,144,8105,106
current,143,7999,105
current,142,7894,104
current,141,7790,103
current,140,7687,102
current,139,7585,102
current,140,7688,103
current,141,7791,103
current,142,7895,104
current,143,8000,105
current,144,8106,106
current,145,8213,107
current,146,8321,108
current,147,8430,109
current,148,8540,110
current,149,8651,111
current,148,8540,110
current,147,8430,109
current,146,8321,108
current,145,8213,107
current,144,8106,106
current,143,8000,105
current,142,7895,104
current,141,7792,104
current,142,7896,104
current,143,8001,105
current,144,8107,106
current,145,8214,107
current,146,8322,108
current,147,8431,109
current,148,8541,110
current,149,8652,111
current,148,8541,110
current,147,8431,109
current,146,8322,108
current,145,8214,107
current,144,8107,106
current,143,8001,105
current,142,7897,105
current,143,8002,105
current,144,8108,106
current,145,8215,107
current,146,8323,108
current,145,8215,107
current,144,8108,106
current,143,8003,106
current,144,8109,106
current,145,8216,107
current,146,8324,108
current,147,8433,109
current,148,8542,109
current,147,8433,109
current,148,8543,110
current,149,8653,110
current,148,8543,110
current,149,8654,111
current,148,8543,110
current,147,8433,109
current,146,8324,108
current,145,8216,107
current,144,8109,106
current,143,8003,106
current,144,8110,107
current,145,8217,107
current,146,8325,108
current,147,8434,109
current,148,8544,110
current,149,8655,111
current,148,8544,110
current,147,8434,109
current,146,8325,108
current,145,8218,108
current,146,8326,108
current,147,8435,109
current,146,8327,109
current,147,8436,109
current,148,8546,110
current,149,8656,110
current,148,8546,110
current,149,8657,111
current,148,8546,110
current,147,8436,109
current,146,8327,109
current,147,8437,110
current,148,8547,110
current,149,8658,111
current,148,8548,111
current,149,8659,111
current,148,8548,111
current,149,8660,112
current,148,8548,111
current,147,8437,110
current,148,8547,110
current,147,8437,110
current,146,8327,109
current,145,8218,108
current,146,8326,108
current,145,8218,108
current,144,8110,107
current,145,8217,107
current,144,8110,107
current,143,8003,106
current,142,7897,105
current,143,8002,105
current,142,7897,105
current,141,7792,104
current,142,7896,104
current,141,7792,104
current,140,7688,103
current,141,7791,103
current,140,7688,103
current,139,7585,102
current,138,7483,101
current,139,7584,101
current,138,7483,101
current,137,7382,100
current,136,7282,100
current,137,7381,99
current,138,7479,98
current,139,7577,98
current,140,7674,97
current,141,7770,96
current,142,7865,95
current,143,7959,94
current,144,8052,93
current,145,8144,92
current,146,8235,91
current,147,8326,91
current,146,8236,92
current,145,8145,93
current,144,8053,94
current,143,7960,95
current,142,7866,96
current,141,7771,97
current,140,7675,98
current,139,7576,97
current,140,7673,97
current,141,7769,96
current,142,7864,95
current,143,7958,94
current,144,8051,93
current,145,8143,92
current,146,8234,91
current,147,8324,90
current,148,8414,90
current,149,8503,89
current,148,8413,89
current,149,8501,88
current,150,8589,88
current,151,8676,87
current,150,8588,87
current,151,8674,86
current,150,8588,87
current,151,8675,87
current,150,8588,87
current,149,8501,88
current,150,8590,89
current,149,8501,88
current,150,8589,88
current,149,8501,88
current,148,8413,89
current,149,8502,89
current,148,8413,89
current,147,8324,90
current,148,8415,91
current,147,8324,90
current,148,8414,90
current,147,8324,90
current,146,8234,91
current,145,8143,92
current,146,8235,92
current,145,8143,92
current,144,8051,93
current,145,8144,93
current,144,8051,93
current,143,7958,94
